           R               Z        optimized_a            E_exact              E_itp             E_diff
20.4000000000000021 0.5698135408908995 0.3458425306617871 -0.5490321434437266 -0.5490321434396938 -0.0000000000040329
20.5000000000000036 0.5690739843860397 0.3445011367637163 -0.5487926358233084 -0.5487926358309418 0.0000000000076334
20.6000000000000014 0.5683407498283922 0.3431742326416842 -0.5485554685924650 -0.5485554686007881 0.0000000000083231
20.7000000000000028 0.5676138178540624 0.3418616977662027 -0.5483206069694024 -0.5483206069829956 0.0000000000135931
20.8000000000000007 0.5668931681731137 0.3405634389888980 -0.5480880168951210 -0.5480880168772418 -0.0000000000178791
20.9000000000000021 0.5661787796034209 0.3392793738532557 -0.5478576650125562 -0.5478576650049959 -0.0000000000075603
21.0000000000000036 0.5654706301036810 0.3380093883415407 -0.5476295186465638 -0.5476295186690283 0.0000000000224645
21.1000000000000014 0.5647686968056042 0.3367533547797318 -0.5474035457847037 -0.5474035457910323 0.0000000000063286
21.2000000000000028 0.5640729560452976 0.3355111768460770 -0.5471797150587787 -0.5471797151011576 0.0000000000423789
21.3000000000000007 0.5633833833938645 0.3342827711814358 -0.5469579957270891 -0.5469579957178670 -0.0000000000092222
21.4000000000000021 0.5626999536872315 0.3330680190180476 -0.5467383576573626 -0.5467383576447813 -0.0000000000125813
21.5000000000000036 0.5620226410552240 0.3318667867270637 -0.5465207713103303 -0.5465207713112701 0.0000000000009398
21.6000000000000014 0.5613514189499050 0.3306789764153233 -0.5463052077239097 -0.5463052077106174 -0.0000000000132923
21.7000000000000028 0.5606862601731921 0.3295045049669978 -0.5460916384979669 -0.5460916384911068 -0.0000000000068602
21.8000000000000007 0.5600271369037710 0.3283432503802917 -0.5458800357796307 -0.5458800357919736 0.0000000000123429
21.9000000000000021 0.5593740207233199 0.3271950740191511 -0.5456703722491293 -0.5456703722553874 0.0000000000062581
22.0000000000000036 0.5587268826420588 0.3260598774213971 -0.5454626211061245 -0.5454626211021848 -0.0000000000039397
22.1000000000000014 0.5580856931236406 0.3249375793964406 -0.5452567560565225 -0.5452567560562686 -0.0000000000002539
22.2000000000000028 0.5574504221093963 0.3238280554075493 -0.5450527512997351 -0.5450527512937351 -0.0000000000060000
22.3000000000000007 0.5568210390419515 0.3227311625624030 -0.5448505815163731 -0.5448505815144142 -0.0000000000019589
22.4000000000000021 0.5561975128882243 0.3216468030149629 -0.5446502218563520 -0.5446502218592635 0.0000000000029114
22.5000000000000036 0.5555798121618226 0.3205748984322120 -0.5444516479273902 -0.5444516479221032 -0.0000000000052870
22.6000000000000014 0.5549679049448500 0.3195153227697138 -0.5442548357838832 -0.5442548357934847 0.0000000000096014
22.7000000000000028 0.5543617589091370 0.3184679293608887 -0.5440597619161374 -0.5440597619136195 -0.0000000000025179
22.8000000000000007 0.5537613413369070 0.3174326218631395 -0.5438664032399475 -0.5438664032349261 -0.0000000000050214
22.9000000000000021 0.5531666191408937 0.3164093258297365 -0.5436747370865034 -0.5436747370949666 0.0000000000084632
23.0000000000000036 0.5525775588839175 0.3153979142768791 -0.5434847411926123 -0.5434847412075324 0.0000000000149202
23.1000000000000014 0.5519941267979370 0.3143982373343116 -0.5432963936912231 -0.5432963936846257 -0.0000000000065974
23.2000000000000028 0.5514162888025856 0.3134102007469753 -0.5431096731022400 -0.5431096731078867 0.0000000000056467
23.3000000000000007 0.5508440105232044 0.3124337349399319 -0.5429245583236156 -0.5429245583029892 -0.0000000000206264
23.4000000000000021 0.5502772573083834 0.3114687124584414 -0.5427410286227102 -0.5427410286240257 0.0000000000013155
23.5000000000000036 0.5497159942470231 0.3105149805598574 -0.5425590636279068 -0.5425590636282354 0.0000000000003285
23.6000000000000014 0.5491601861849248 0.3095724477864883 -0.5423786433204750 -0.5423786433190474 -0.0000000000014276
23.7000000000000028 0.5486097977409224 0.3086410500475068 -0.5421997480266683 -0.5421997480451631 0.0000000000184949
23.8000000000000007 0.5480647933225662 0.3077206599575468 -0.5420223584100528 -0.5420223584057751 -0.0000000000042777
23.9000000000000021 0.5475251371413666 0.3068111220948562 -0.5418464554640533 -0.5418464554722563 0.0000000000082030
24.0000000000000036 0.5469907932276106 0.3059123481927005 -0.5416720205047114 -0.5416720204992802 -0.0000000000054312
24.1000000000000014 0.5464617254447587 0.3050242804267280 -0.5414990351636462 -0.5414990351553431 -0.0000000000083030
24.2000000000000028 0.5459378975034335 0.3041467917696509 -0.5413274813812122 -0.5413274813652191 -0.0000000000159931
24.3000000000000007 0.5454192729750077 0.3032797242594865 -0.5411573413998452 -0.5411573414039130 0.0000000000040679
